Sale_ID,Book_ID,Customer_ID,Quantity,Date
S02939,B049,C068,3,2025-11-30
S02940,B074,C199,5,2024-04-03
S02941,B098,C091,3,2024-09-12
S02942,B005,C189,1,2025-07-01
S02943,B097,C195,3,2024-09-16
S02944,B051,C021,1,2024-07-13
S02945,B091,C095,5,2025-01-02
S02946,B073,C031,3,2024-06-13
S02947,B021,C047,4,2025-10-26
S02948,B020,C020,2,2024-01-26
S02949,B020,C041,4,2025-02-19
S02950,B040,C138,5,2025-09-10
S02951,B096,C022,3,2024-05-26
S02952,B017,C001,3,2024-05-23
S02953,B001,C059,4,2025-05-09
S02954,B037,C198,4,2025-05-11
S02955,B084,C155,2,2025-01-09
S02956,B055,C133,5,2024-06-01
S02957,B050,C061,3,2025-06-18
S02958,B070,C116,3,2025-10-16
S02959,B051,C137,3,2024-04-20
S02960,B053,C064,3,2025-05-11
S02961,B061,C146,5,2025-09-14
S02962,B022,C002,3,2024-07-09
S02963,B063,C046,1,2025-08-08
S02964,B015,C124,1,2024-01-31
S02965,B068,C121,4,2025-04-19
S02966,B028,C114,4,2024-06-28
S02967,B084,C064,5,2025-02-09
S02968,B055,C168,2,2025-03-27
S02969,B003,C064,4,2025-09-13
S02970,B026,C052,5,2024-07-05
S02971,B056,C034,5,2024-10-29
S02972,B079,C138,3,2024-10-13
S02973,B048,C088,2,2024-04-01
S02974,B100,C047,5,2025-11-03
S02975,B067,C175,3,2024-11-01
S02976,B027,C080,1,2024-08-05
S02977,B070,C153,5,2025-06-08
S02978,B030,C074,2,2025-06-29
S02979,B046,C043,5,2024-05-27
S02980,B012,C067,2,2025-06-25
S02981,B001,C129,5,2025-06-02
S02982,B076,C036,1,2024-02-12
S02983,B079,C114,5,2024-01-26
S02984,B075,C004,3,2025-07-13
S02985,B033,C038,4,2024-11-22
S02986,B095,C107,4,2024-07-22
S02987,B073,C145,4,2025-12-29
S02988,B063,C032,5,2025-09-15
S02989,B041,C021,5,2025-12-23
S02990,B045,C133,1,2025-12-18
S02991,B001,C118,4,2024-05-13
S02992,B009,C033,3,2025-05-14
S02993,B006,C006,1,2025-10-06
S02994,B084,C024,5,2024-10-04
S02995,B029,C143,4,2024-11-09
S02996,B024,C145,1,2024-04-04
S02997,B012,C024,1,2025-12-16
S02998,B011,C069,1,2024-10-29
S02999,B091,C190,2,2024-05-13
S03000,B095,C178,2,2024-12-20
S03001,B063,C194,2,2025-06-15
S03002,B069,C044,5,2025-02-28
S03003,B094,C176,5,2025-01-17
S03004,B086,C126,4,2025-09-04
S03005,B005,C107,4,2024-01-08
S03006,B091,C143,4,2025-10-18
S03007,B057,C117,3,2025-10-25
S03008,B027,C197,5,2024-03-26
S03009,B083,C098,1,2024-05-28
S03010,B005,C098,5,2024-05-28
S03011,B068,C166,3,2025-08-25
S03012,B039,C059,2,2025-09-18
S03013,B062,C137,5,2024-10-20
S03014,B085,C128,3,2024-09-16
S03015,B045,C054,2,2024-02-10
S03016,B061,C028,2,2024-12-27
S03017,B067,C094,1,2024-07-02
S03018,B060,C006,2,2024-09-12
S03019,B061,C108,4,2024-02-24
S03020,B050,C053,5,2025-03-30
S03021,B022,C095,1,2025-02-20
S03022,B032,C093,2,2025-09-16
S03023,B088,C131,5,2025-06-30
S03024,B080,C128,1,2024-09-19
S03025,B011,C142,2,2024-11-23
S03026,B032,C069,5,2024-05-02
S03027,B087,C175,2,2025-09-08
S03028,B034,C034,3,2025-09-05
S03029,B005,C047,4,2024-01-15
S03030,B009,C134,3,2024-04-25
S03031,B087,C166,4,2025-12-11
S03032,B084,C166,4,2024-10-18
S03033,B058,C002,3,2025-07-11
S03034,B068,C012,3,2024-09-25
S03035,B031,C059,1,2024-07-11
S03036,B013,C172,2,2025-11-16
S03037,B087,C085,1,2024-02-03
S03038,B060,C066,1,2025-04-08
S03039,B086,C024,5,2025-09-05
S03040,B074,C196,4,2025-05-04
S03041,B031,C150,2,2025-06-17
S03042,B037,C066,3,2024-01-06
S03043,B048,C191,1,2024-12-02
S03044,B033,C156,5,2025-10-22
S03045,B027,C003,1,2024-02-11
S03046,B012,C040,4,2025-07-19
S03047,B022,C187,3,2025-07-19
S03048,B089,C163,4,2024-04-28
S03049,B072,C194,5,2024-03-06
S03050,B098,C053,3,2024-05-21
S03051,B048,C074,3,2024-10-05
S03052,B078,C083,3,2024-05-20
S03053,B073,C186,2,2024-06-30
S03054,B065,C042,3,2024-02-27
S03055,B082,C160,1,2025-05-13
S03056,B049,C024,2,2025-01-02
S03057,B096,C127,3,2024-12-29
S03058,B035,C131,5,2024-12-25
S03059,B072,C140,4,2025-05-18
S03060,B050,C160,2,2024-11-23
S03061,B025,C083,4,2025-10-21
S03062,B098,C091,1,2025-07-25
S03063,B075,C098,1,2025-06-10
S03064,B018,C084,2,2024-08-21
S03065,B005,C023,5,2025-11-04
S03066,B024,C193,4,2025-07-13
S03067,B098,C120,1,2025-05-10
S03068,B008,C010,4,2024-01-11
S03069,B090,C109,2,2025-01-08
S03070,B047,C049,3,2024-03-30
S03071,B074,C079,4,2025-10-17
S03072,B094,C044,2,2024-11-11
S03073,B084,C108,3,2024-06-16
S03074,B036,C062,5,2024-10-03
S03075,B030,C193,2,2024-09-05
S03076,B009,C103,1,2024-08-15
S03077,B027,C118,4,2025-01-28
S03078,B023,C195,1,2024-07-18
S03079,B058,C020,4,2025-01-22
S03080,B042,C075,4,2024-03-31
S03081,B082,C183,1,2025-08-09
S03082,B022,C153,3,2024-03-29
S03083,B048,C166,5,2024-11-10
S03084,B022,C104,3,2025-03-09
S03085,B033,C144,2,2025-07-26
S03086,B071,C184,2,2025-09-07
S03087,B082,C173,2,2025-11-17
S03088,B071,C092,4,2024-09-01
S03089,B061,C017,5,2025-12-16
S03090,B072,C156,3,2025-12-05
S03091,B032,C136,5,2025-10-10
S03092,B058,C183,2,2025-12-28
S03093,B093,C126,5,2024-09-07
S03094,B004,C058,3,2025-04-21
S03095,B032,C013,5,2025-10-29
S03096,B007,C004,4,2025-06-30
S03097,B070,C153,5,2025-09-05
S03098,B016,C014,3,2025-04-05
S03099,B077,C152,4,2025-03-30
S03100,B004,C102,2,2025-08-08
S03101,B062,C122,1,2025-09-24
S03102,B019,C065,1,2024-04-15
S03103,B067,C037,1,2025-10-14
S03104,B017,C098,4,2024-06-04
S03105,B045,C024,1,2024-10-20
S03106,B072,C194,2,2024-04-24
S03107,B008,C099,4,2024-03-01
S03108,B092,C070,4,2024-02-15
S03109,B078,C037,1,2025-12-12
S03110,B054,C112,1,2025-10-21
S03111,B070,C188,3,2025-10-25
S03112,B083,C126,5,2025-04-22
S03113,B001,C066,5,2024-08-05
S03114,B071,C133,3,2024-06-29
S03115,B053,C189,5,2025-05-21
S03116,B089,C067,1,2024-05-25
S03117,B094,C180,1,2024-07-22
S03118,B081,C041,3,2024-01-28
S03119,B066,C169,3,2025-11-24
S03120,B071,C041,5,2024-05-08
S03121,B012,C124,4,2025-09-16
S03122,B001,C054,5,2025-11-08
S03123,B010,C030,4,2024-01-25
S03124,B041,C147,5,2024-10-11
S03125,B022,C026,5,2025-02-02
S03126,B019,C165,4,2025-12-15
S03127,B083,C028,3,2025-07-29
S03128,B055,C055,1,2024-06-18
S03129,B026,C200,4,2025-01-23
S03130,B099,C067,5,2025-07-27
S03131,B010,C105,1,2024-05-29
S03132,B014,C190,5,2024-04-18
S03133,B058,C117,4,2024-05-08
S03134,B039,C194,1,2024-12-22
S03135,B083,C106,4,2025-05-10
S03136,B044,C126,2,2024-12-21
S03137,B063,C143,4,2025-09-03
S03138,B001,C095,3,2024-11-16
S03139,B054,C184,1,2025-11-06
S03140,B047,C063,5,2025-04-07
S03141,B089,C137,5,2024-10-16
S03142,B082,C121,2,2024-09-12
S03143,B066,C186,1,2025-11-07
S03144,B032,C085,1,2024-03-26
S03145,B075,C006,1,2025-12-24
S03146,B037,C078,5,2025-01-25
S03147,B086,C168,2,2025-07-17
S03148,B071,C144,1,2024-06-18
S03149,B061,C058,1,2025-10-23
S03150,B056,C063,5,2024-02-29
S03151,B001,C048,1,2024-04-12
S03152,B032,C075,2,2025-01-08
S03153,B080,C018,5,2025-02-26
S03154,B004,C017,2,2024-12-07
S03155,B098,C109,1,2025-05-19
S03156,B092,C054,2,2024-04-19
S03157,B060,C186,3,2025-11-12
S03158,B015,C020,4,2024-01-27
S03159,B058,C092,4,2025-01-31
S03160,B073,C153,3,2024-01-26
S03161,B089,C087,5,2024-11-27
S03162,B048,C131,3,2025-08-04
S03163,B015,C199,4,2024-08-24
S03164,B096,C168,2,2025-09-23
S03165,B092,C156,3,2024-10-11
S03166,B039,C057,2,2024-11-16
S03167,B061,C169,5,2024-10-09
S03168,B033,C070,3,2024-07-11
S03169,B042,C108,2,2025-09-17
S03170,B053,C124,5,2025-10-31
S03171,B063,C041,4,2025-04-22
S03172,B067,C004,5,2025-03-27
S03173,B032,C073,5,2025-03-08
S03174,B020,C004,2,2024-02-28
S03175,B046,C057,1,2024-05-28
S03176,B010,C115,3,2024-12-17
S03177,B042,C069,2,2025-12-23
S03178,B088,C027,4,2025-03-28
S03179,B098,C096,3,2025-06-02
S03180,B062,C054,3,2025-03-16
S03181,B066,C084,3,2025-12-08
S03182,B058,C195,4,2024-08-07
S03183,B088,C043,3,2024-09-28
S03184,B026,C181,2,2025-05-12
S03185,B017,C019,5,2025-03-06
S03186,B017,C049,5,2024-02-03
S03187,B039,C148,5,2025-09-21
S03188,B009,C032,2,2024-04-17
S03189,B100,C040,2,2025-04-09
S03190,B037,C173,5,2024-08-20
S03191,B032,C108,4,2025-11-14
S03192,B091,C164,4,2025-04-21
S03193,B082,C152,3,2024-07-16
S03194,B043,C007,4,2025-11-30
S03195,B025,C070,5,2025-09-06
S03196,B069,C093,3,2025-11-11
S03197,B077,C045,3,2025-04-13
S03198,B097,C052,4,2025-11-18
S03199,B013,C161,1,2025-10-10
S03200,B045,C108,2,2025-08-31
S03201,B063,C093,2,2025-07-10
S03202,B100,C188,3,2024-02-29
S03203,B055,C086,5,2024-06-29
S03204,B007,C118,4,2024-05-05
S03205,B053,C186,4,2025-02-18
S03206,B017,C012,4,2025-08-19
S03207,B096,C028,2,2025-04-06
S03208,B054,C097,5,2025-08-15
S03209,B010,C108,5,2025-12-15
S03210,B020,C161,2,2024-10-30
S03211,B044,C028,3,2024-06-29
S03212,B033,C075,5,2025-12-27
S03213,B046,C174,2,2024-01-12
S03214,B089,C159,5,2024-01-11
S03215,B081,C124,3,2025-02-06
S03216,B090,C112,4,2025-01-28
S03217,B082,C032,1,2025-03-20
S03218,B097,C095,5,2025-11-04
S03219,B040,C030,4,2025-04-27
S03220,B026,C137,5,2025-03-06
S03221,B004,C168,4,2025-01-11
S03222,B019,C057,2,2024-12-06
S03223,B067,C152,4,2024-12-15
S03224,B056,C190,1,2025-03-21
S03225,B033,C180,1,2024-04-04
S03226,B078,C039,1,2024-03-17
S03227,B034,C034,4,2025-04-04
S03228,B074,C060,1,2025-08-28
S03229,B028,C115,5,2024-11-26
S03230,B051,C063,4,2024-11-11
S03231,B086,C190,1,2025-09-02
S03232,B009,C131,4,2025-01-05
S03233,B071,C017,1,2024-02-16
S03234,B090,C131,2,2024-05-21
S03235,B007,C083,1,2024-01-15
S03236,B023,C042,3,2025-06-13
S03237,B026,C174,1,2025-12-07
S03238,B056,C097,1,2025-05-01
S03239,B046,C176,1,2025-12-18
S03240,B003,C016,4,2024-02-10
S03241,B091,C060,5,2024-10-19
S03242,B043,C177,3,2025-09-14
S03243,B041,C135,2,2025-04-24
S03244,B055,C067,5,2025-09-28
S03245,B073,C035,3,2025-10-23
S03246,B052,C031,1,2024-05-14
S03247,B032,C039,4,2025-11-15
S03248,B031,C010,2,2025-05-13
S03249,B079,C073,3,2025-01-17
S03250,B078,C144,1,2024-06-28
S03251,B081,C167,3,2024-07-20
S03252,B011,C093,2,2024-07-27
S03253,B058,C035,1,2024-02-22
S03254,B017,C099,1,2024-07-29
S03255,B037,C068,5,2024-02-10
S03256,B082,C133,2,2024-03-15
S03257,B069,C040,5,2024-06-04
S03258,B009,C028,5,2024-07-08
S03259,B067,C074,2,2024-10-11
S03260,B076,C158,4,2025-09-03
S03261,B025,C153,4,2025-07-21
S03262,B033,C144,5,2024-05-15
S03263,B041,C195,4,2025-11-12
S03264,B060,C167,3,2024-07-30
S03265,B063,C146,4,2024-04-25
S03266,B064,C139,2,2024-03-25
S03267,B082,C034,1,2025-07-07
S03268,B085,C170,4,2024-12-26
S03269,B085,C181,5,2024-06-16
S03270,B077,C124,1,2025-10-05
S03271,B009,C074,1,2025-02-20
S03272,B097,C107,3,2024-04-29
S03273,B078,C108,2,2025-06-01
S03274,B036,C124,5,2024-05-07
S03275,B055,C113,5,2025-12-10
S03276,B025,C058,2,2024-06-14
S03277,B089,C060,2,2024-09-22
S03278,B030,C128,2,2025-04-02
S03279,B001,C185,5,2025-12-28
S03280,B078,C105,5,2024-10-06
S03281,B029,C097,3,2025-03-09
S03282,B088,C048,4,2024-06-03
S03283,B035,C138,2,2024-07-13
S03284,B096,C170,2,2024-04-19
S03285,B042,C142,1,2025-07-21
S03286,B047,C043,4,2024-06-16
S03287,B075,C020,5,2025-07-22
S03288,B037,C105,4,2024-07-23
S03289,B025,C162,4,2024-05-14
S03290,B077,C136,5,2024-12-04
S03291,B065,C084,4,2024-01-28
S03292,B039,C083,3,2024-04-25
S03293,B061,C006,1,2025-11-30
S03294,B010,C011,2,2024-07-21
S03295,B077,C053,4,2024-08-20
S03296,B080,C077,1,2025-12-03
S03297,B024,C068,2,2024-06-24
S03298,B062,C020,4,2025-06-06
S03299,B067,C105,5,2025-09-15
S03300,B083,C154,4,2024-09-11
S03301,B058,C144,1,2024-01-07
S03302,B080,C168,4,2024-02-09
S03303,B047,C093,3,2024-07-20
S03304,B049,C027,2,2025-04-17
S03305,B034,C196,4,2025-06-08
S03306,B047,C103,2,2025-10-10
S03307,B050,C097,2,2024-09-24
S03308,B013,C003,2,2025-07-14
S03309,B047,C067,2,2025-04-07
S03310,B045,C054,2,2024-05-07
S03311,B013,C092,2,2025-10-25
S03312,B073,C065,3,2025-02-02
S03313,B017,C122,3,2024-06-30
S03314,B027,C133,3,2025-10-19
S03315,B045,C192,1,2024-06-17
S03316,B062,C135,1,2024-04-30
S03317,B087,C048,2,2024-03-07
S03318,B068,C034,5,2024-01-12
S03319,B035,C190,5,2024-08-12
S03320,B066,C008,5,2025-09-05
S03321,B020,C149,5,2024-08-23
S03322,B100,C064,2,2024-04-17
S03323,B021,C103,3,2024-01-17
S03324,B032,C035,1,2025-09-08
S03325,B073,C032,1,2024-05-18
S03326,B059,C087,2,2024-09-25
S03327,B075,C099,1,2025-04-18
S03328,B097,C041,2,2025-07-10
S03329,B047,C006,5,2025-09-05
S03330,B026,C009,2,2025-07-13
S03331,B018,C037,2,2024-01-29
S03332,B068,C085,4,2025-10-31
S03333,B026,C179,1,2024-07-04
S03334,B098,C087,1,2024-09-11
S03335,B076,C001,5,2025-06-11
S03336,B009,C125,1,2025-07-23
S03337,B087,C097,1,2024-12-17
S03338,B039,C136,5,2025-12-18
S03339,B001,C159,1,2025-10-13
S03340,B016,C069,3,2024-02-24
S03341,B039,C012,5,2025-07-14
S03342,B060,C149,2,2025-07-16
S03343,B039,C003,1,2024-07-13
S03344,B016,C134,2,2025-12-17
S03345,B090,C146,4,2024-07-06
S03346,B008,C111,4,2024-04-28
S03347,B077,C040,5,2024-08-12
S03348,B084,C147,2,2024-01-19
S03349,B060,C126,5,2025-03-06
S03350,B082,C155,1,2025-12-12
S03351,B044,C128,5,2025-09-30
S03352,B089,C188,3,2024-12-10
S03353,B054,C150,5,2024-01-24
S03354,B093,C059,1,2025-10-30
S03355,B095,C072,1,2025-10-09
S03356,B058,C035,4,2025-12-18
S03357,B011,C136,4,2024-01-22
S03358,B070,C053,5,2025-01-05
S03359,B042,C104,5,2024-11-12
S03360,B088,C175,2,2025-10-23
S03361,B082,C020,1,2024-07-15
S03362,B053,C196,3,2025-01-13
S03363,B049,C152,5,2025-07-01
S03364,B046,C032,3,2024-08-24
S03365,B004,C093,1,2025-05-23
S03366,B065,C094,5,2025-02-17
S03367,B034,C160,1,2025-11-16
S03368,B038,C156,1,2024-04-05
S03369,B076,C110,2,2024-06-11
S03370,B030,C131,2,2025-01-31
S03371,B051,C142,2,2024-02-12
S03372,B062,C022,3,2025-11-03
S03373,B091,C095,1,2024-05-27
S03374,B027,C033,1,2025-11-21
S03375,B094,C002,4,2025-10-20
S03376,B048,C121,4,2025-05-08
S03377,B038,C157,4,2025-05-06
S03378,B028,C029,1,2024-07-15
S03379,B074,C189,5,2024-06-07
S03380,B056,C067,3,2024-01-27
S03381,B076,C098,3,2024-05-19
S03382,B052,C164,5,2024-11-10
S03383,B032,C154,3,2024-04-18
S03384,B067,C149,2,2024-04-06
S03385,B091,C080,2,2025-09-08
S03386,B056,C048,2,2025-09-27
S03387,B097,C017,5,2024-01-05
S03388,B041,C052,1,2024-10-02
S03389,B040,C114,5,2024-11-26
S03390,B034,C020,4,2025-01-21
S03391,B075,C177,5,2025-01-13
S03392,B014,C003,4,2024-05-01
S03393,B072,C121,1,2024-02-22
S03394,B041,C095,3,2024-08-27
S03395,B011,C085,4,2025-03-15
S03396,B027,C125,1,2024-07-19
S03397,B064,C069,5,2024-07-13
S03398,B012,C010,1,2025-08-12
S03399,B081,C065,5,2024-02-25
S03400,B027,C191,5,2025-02-08
S03401,B004,C075,5,2025-11-09
S03402,B069,C104,4,2025-07-30
S03403,B008,C173,2,2024-06-11
S03404,B070,C125,1,2024-03-20
S03405,B009,C057,4,2025-01-02
S03406,B053,C079,4,2025-08-05
S03407,B062,C060,3,2024-03-25
S03408,B015,C071,1,2025-07-06
S03409,B086,C017,1,2024-07-17
S03410,B052,C171,4,2025-07-05
S03411,B009,C114,5,2024-04-03
S03412,B048,C024,4,2025-01-30
S03413,B084,C054,1,2024-03-15
S03414,B021,C026,2,2025-07-11
S03415,B014,C023,1,2024-11-30
S03416,B087,C038,5,2025-04-22
S03417,B037,C051,5,2024-06-21
S03418,B021,C184,2,2025-07-25
S03419,B033,C062,2,2024-02-06
S03420,B053,C061,3,2025-04-07
S03421,B030,C068,4,2025-03-05
S03422,B051,C033,5,2024-07-12
S03423,B087,C150,1,2024-09-19
S03424,B042,C159,5,2025-12-29
S03425,B079,C041,2,2024-12-12
S03426,B069,C006,3,2025-02-20
S03427,B028,C061,2,2025-08-04
S03428,B080,C173,1,2024-12-22
S03429,B070,C023,5,2025-12-01
S03430,B013,C100,4,2025-01-03
S03431,B010,C149,5,2025-12-17
S03432,B098,C045,5,2024-11-19
S03433,B013,C046,3,2024-05-20
S03434,B051,C064,1,2025-12-21
S03435,B078,C155,3,2024-08-11
S03436,B052,C162,5,2024-04-23
S03437,B010,C138,3,2025-07-17
S03438,B023,C097,5,2024-03-04
S03439,B100,C134,4,2025-06-07
S03440,B029,C085,4,2025-01-21
S03441,B044,C029,4,2024-08-08
S03442,B072,C129,2,2025-04-28
S03443,B012,C137,1,2025-07-11
S03444,B086,C123,3,2025-03-07
S03445,B059,C083,2,2024-10-12
S03446,B065,C188,1,2025-05-07
S03447,B007,C092,5,2025-09-14
S03448,B077,C156,5,2024-05-28
S03449,B018,C182,5,2024-10-24
S03450,B024,C044,5,2024-03-07
S03451,B072,C069,1,2025-05-30
S03452,B014,C074,2,2024-07-07
S03453,B003,C026,4,2025-01-11
S03454,B010,C132,2,2025-02-01
S03455,B063,C004,4,2025-04-23
S03456,B076,C140,2,2025-10-21
S03457,B007,C136,2,2025-03-30
S03458,B073,C039,5,2024-09-19
S03459,B054,C050,1,2025-07-08
S03460,B004,C175,5,2024-07-14
S03461,B001,C172,3,2024-07-12
S03462,B016,C025,2,2025-08-27
S03463,B015,C151,4,2025-02-10
S03464,B058,C003,3,2024-08-22
S03465,B007,C139,5,2024-03-25
S03466,B043,C099,5,2025-10-16
S03467,B088,C080,3,2024-07-14
S03468,B080,C019,1,2025-10-01
S03469,B075,C198,1,2025-05-08
S03470,B028,C021,1,2024-03-20
S03471,B089,C087,2,2025-08-08
S03472,B004,C107,3,2025-03-30
S03473,B078,C008,4,2025-09-09
S03474,B042,C047,5,2025-10-12
S03475,B012,C108,5,2024-08-02
S03476,B086,C057,5,2025-08-10
S03477,B082,C050,4,2025-05-07
S03478,B084,C057,1,2025-04-14
S03479,B083,C068,3,2025-06-06
S03480,B063,C179,5,2024-04-24
S03481,B007,C137,2,2025-07-26
S03482,B090,C018,2,2024-11-21
S03483,B072,C134,4,2024-08-16
S03484,B100,C089,2,2024-06-24
S03485,B073,C085,5,2024-08-03
S03486,B048,C032,4,2025-01-05
S03487,B009,C165,5,2025-06-06
S03488,B095,C133,5,2024-09-04
S03489,B048,C198,2,2024-03-29
S03490,B022,C080,3,2024-10-21
S03491,B014,C149,1,2025-04-04
S03492,B002,C124,2,2024-11-14
S03493,B084,C041,2,2024-10-08
S03494,B010,C082,1,2024-10-28
S03495,B027,C115,4,2024-01-19
S03496,B036,C068,1,2025-09-19
S03497,B059,C148,3,2024-09-23
S03498,B068,C069,4,2024-01-04
S03499,B057,C121,5,2024-08-26
S03500,B079,C099,1,2024-12-03
S03501,B049,C086,5,2025-06-28
S03502,B094,C021,3,2024-05-06
S03503,B055,C142,1,2025-06-24
S03504,B065,C019,1,2025-11-02
S03505,B013,C186,3,2024-10-11
S03506,B083,C076,2,2024-08-16
S03507,B056,C138,1,2025-02-11
S03508,B006,C194,4,2024-08-09
S03509,B021,C181,2,2025-09-10
S03510,B064,C004,3,2024-07-05
S03511,B052,C144,5,2024-07-25
S03512,B050,C072,5,2025-05-03
S03513,B002,C057,4,2024-09-03
S03514,B071,C143,3,2025-03-04
S03515,B099,C090,3,2024-01-01
S03516,B023,C049,3,2025-02-16
S03517,B090,C110,5,2024-08-08
S03518,B043,C115,4,2025-06-30
S03519,B056,C116,4,2024-07-13
S03520,B001,C072,1,2024-11-07
S03521,B058,C129,5,2025-11-05
S03522,B063,C117,2,2024-10-21
S03523,B008,C174,4,2024-11-19
S03524,B064,C175,4,2024-10-24
S03525,B087,C152,1,2024-08-30
S03526,B071,C179,4,2024-10-07
S03527,B026,C080,1,2025-10-12
S03528,B097,C103,2,2024-11-04
S03529,B042,C198,5,2024-03-12
S03530,B030,C106,2,2025-07-28
S03531,B083,C134,4,2024-06-19
S03532,B037,C178,3,2025-11-29
S03533,B031,C131,5,2025-10-11
S03534,B064,C136,5,2025-07-07
S03535,B042,C154,5,2024-11-30
S03536,B013,C123,4,2025-02-07
S03537,B065,C057,5,2024-06-10
S03538,B035,C115,2,2025-10-05
S03539,B004,C188,5,2024-06-20
S03540,B067,C169,2,2025-06-21
S03541,B054,C168,3,2024-09-07
S03542,B025,C109,4,2025-12-16
S03543,B018,C156,2,2025-06-13
S03544,B077,C167,5,2024-07-11
S03545,B001,C065,3,2024-01-01
S03546,B039,C162,3,2024-03-02
S03547,B016,C133,3,2024-08-08
S03548,B042,C073,2,2025-11-13
S03549,B048,C088,1,2024-11-14
S03550,B073,C185,5,2025-12-01
S03551,B095,C091,3,2025-11-17
S03552,B071,C074,3,2024-01-24
S03553,B002,C144,2,2024-03-26
S03554,B084,C005,1,2025-11-27
S03555,B093,C185,2,2025-08-06
S03556,B074,C053,2,2024-01-18
S03557,B068,C050,2,2024-02-25
S03558,B076,C127,4,2024-11-06
S03559,B048,C031,3,2024-10-24
S03560,B044,C132,4,2024-10-07
S03561,B056,C030,2,2025-09-28
S03562,B085,C200,5,2024-11-09
S03563,B093,C158,5,2025-02-01
S03564,B022,C080,4,2024-11-21
S03565,B002,C037,3,2024-05-12
S03566,B089,C054,1,2024-12-11
S03567,B012,C188,1,2024-12-28
S03568,B047,C146,5,2025-03-28
S03569,B047,C169,1,2025-06-03
S03570,B082,C097,3,2024-08-02
S03571,B100,C053,4,2024-10-20
S03572,B055,C192,1,2024-06-20
S03573,B002,C012,3,2025-11-19
S03574,B069,C058,4,2025-01-15
S03575,B030,C176,1,2024-11-13
S03576,B086,C123,3,2024-02-14
S03577,B064,C091,4,2025-02-10
S03578,B069,C189,5,2024-10-28
S03579,B019,C026,1,2025-11-14
S03580,B005,C146,5,2024-07-17
S03581,B037,C011,2,2024-10-23
S03582,B039,C132,1,2025-03-29
S03583,B087,C004,2,2024-09-01
S03584,B005,C124,4,2025-04-07
S03585,B001,C020,5,2024-08-03
S03586,B038,C088,5,2025-05-26
S03587,B044,C132,3,2025-11-26
S03588,B011,C093,2,2025-03-11
S03589,B032,C186,3,2024-10-28
S03590,B041,C046,3,2024-08-23
S03591,B012,C033,2,2025-10-22
S03592,B030,C012,5,2025-08-01
S03593,B055,C156,4,2025-06-03
S03594,B054,C021,2,2024-02-13
S03595,B079,C067,2,2025-08-17
S03596,B016,C104,4,2025-12-27
S03597,B082,C013,2,2025-12-17
S03598,B059,C136,3,2025-12-24
S03599,B046,C141,1,2025-07-11
S03600,B031,C111,3,2025-05-12
S03601,B056,C112,2,2025-04-28
S03602,B014,C029,3,2025-07-29
S03603,B059,C111,5,2024-03-26
S03604,B021,C133,1,2025-07-23
S03605,B088,C033,5,2024-04-13
S03606,B002,C035,2,2024-08-26
S03607,B089,C084,1,2025-06-26
S03608,B033,C159,5,2025-07-12
S03609,B078,C080,4,2024-01-09
S03610,B077,C095,2,2025-11-28
S03611,B098,C139,2,2024-02-07
S03612,B046,C109,4,2024-03-24
S03613,B091,C066,2,2024-10-22
S03614,B060,C170,5,2024-09-27
S03615,B010,C104,1,2025-04-29
S03616,B006,C020,5,2024-06-16
S03617,B045,C174,3,2024-04-13
S03618,B070,C125,2,2025-11-06
S03619,B066,C004,3,2024-04-03
S03620,B088,C041,3,2024-10-27
S03621,B033,C035,1,2024-07-28
S03622,B015,C063,4,2025-02-10
S03623,B095,C083,4,2024-01-21
S03624,B052,C020,5,2024-09-23
S03625,B086,C015,3,2025-04-19
S03626,B067,C069,3,2025-03-12
S03627,B054,C046,2,2025-03-19
S03628,B065,C029,3,2024-02-12
S03629,B050,C066,5,2025-04-04
S03630,B046,C098,5,2024-03-17
S03631,B020,C070,4,2024-04-09
S03632,B091,C182,1,2024-10-04
S03633,B020,C153,3,2024-09-17
S03634,B080,C013,1,2024-03-02
S03635,B096,C028,4,2025-11-10
S03636,B006,C040,1,2025-03-17
S03637,B025,C061,5,2024-08-03
S03638,B086,C004,4,2024-12-24
S03639,B065,C059,3,2024-08-06
S03640,B054,C036,4,2025-06-08
S03641,B057,C088,4,2025-12-10
S03642,B022,C196,2,2024-02-27
S03643,B003,C124,4,2024-10-13
S03644,B003,C151,1,2024-12-07
S03645,B028,C074,4,2024-11-14
S03646,B093,C006,1,2025-08-16
S03647,B050,C008,1,2024-09-12
S03648,B006,C076,3,2024-04-28
S03649,B055,C018,1,2024-11-25
S03650,B024,C198,5,2025-05-06
S03651,B049,C170,4,2025-05-03
S03652,B053,C045,1,2025-06-08
S03653,B080,C062,2,2025-01-22
S03654,B040,C027,1,2024-03-31
S03655,B010,C047,3,2024-04-12
S03656,B099,C186,4,2024-02-22
S03657,B036,C122,4,2024-07-07
S03658,B049,C096,2,2024-05-24
S03659,B040,C173,4,2025-12-17
S03660,B088,C004,3,2025-06-04
S03661,B042,C050,3,2024-06-15
S03662,B065,C183,2,2025-02-11
S03663,B027,C162,4,2024-03-13
S03664,B002,C056,4,2024-01-07
S03665,B058,C029,5,2024-11-01
S03666,B055,C082,1,2024-12-05
S03667,B083,C030,4,2025-07-21
S03668,B021,C036,4,2024-04-06
S03669,B034,C134,4,2024-11-07
S03670,B041,C027,2,2024-07-27
S03671,B027,C066,2,2025-05-19
S03672,B086,C112,3,2024-08-20
S03673,B089,C034,5,2024-07-16
